,movie_id,movie_name,Action,Action/Adventure,Adventure,Black-and-white,Comedy,Crime Fiction,Drama,Family Film,Horror,Indie,Romance Film,Short Film,Thriller,World cinema
7572,19461735,Day of the Outlaw,0,1,0,0,0,0,1,0,0,0,0,0,1,0
31843,13632871,La Femme Musketeer,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27767,4213172,The Duchess and the Dirtwater Fox,1,1,0,0,1,0,0,0,0,0,1,0,0,0
19986,20478345,Muscle Heat,1,1,0,0,0,0,0,0,0,0,0,0,0,1
28181,13990745,Crusoe,0,1,1,0,0,0,1,0,0,0,0,0,0,0
38581,12207260,RocknRolla,1,1,0,0,1,1,0,0,0,0,0,0,1,0
27164,12213090,Traitor,1,1,0,0,0,1,1,0,0,0,0,0,1,0
31910,4971555,Dasavatharam,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20869,922077,His Majesty O'Keefe,1,1,1,0,0,0,1,0,0,0,0,0,0,0
16993,1009041,Fight Club,1,1,0,0,0,0,1,0,0,0,0,0,1,0
11012,5476946,The Incredible Hulk,1,1,0,0,0,0,0,0,0,0,0,0,1,0
12108,25990872,1st to Die,1,1,0,0,0,1,1,0,0,0,0,0,1,0
27223,3768444,Mercenary for Justice,1,1,0,0,0,0,1,0,0,0,0,0,1,0
20821,4208760,R.O.T.O.R.,1,1,0,0,0,0,0,0,0,1,0,0,0,0
41453,1392287,Double Vision,1,1,0,0,0,0,0,0,1,0,0,0,1,1
17138,2168783,The Delta Force,1,1,1,0,0,0,1,0,0,0,0,0,1,0
18183,8764467,The In-Laws,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4081,17726219,Disaster Movie,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33561,15809123,Blue Smoke,1,1,0,0,0,1,1,0,0,0,1,0,1,0
27406,17148591,Night Train,1,1,0,0,0,0,0,0,0,0,0,0,1,0
24820,2075256,Cruising,1,1,0,0,0,1,1,0,0,0,0,0,1,0
32569,5866831,Prince of Persia: The Sands of Time,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2604,9893014,Young and Dangerous 6: Born to Be King,0,1,0,0,0,1,0,0,0,0,0,0,1,1
36344,19715,Miss Congeniality,1,1,0,0,1,1,0,0,0,0,1,0,1,0
16207,18250955,Jubal,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26336,1289336,The Replacement Killers,1,1,0,0,0,1,0,0,0,0,0,0,1,0
11405,3192886,All about the Benjamins,1,1,0,0,1,1,0,0,0,0,0,0,0,0
6346,2922151,Qayamat Se Qayamat Tak,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7500,3622471,Cheyenne Autumn,0,1,0,0,0,0,0,0,0,0,0,0,0,0
987,9340076,Adrenalin: Fear the Rush,1,1,0,0,0,0,0,0,0,0,0,0,1,0
21452,18775322,Queens of Langkasuka,0,1,1,0,0,0,0,0,0,0,0,0,0,1
19063,33529082,East of Borneo,1,1,1,0,0,0,1,0,0,0,0,0,0,0
8913,4885225,The Big Wheel,1,1,0,1,0,0,1,0,0,0,0,0,0,0
34895,3783270,Jiang Hu,0,1,0,0,0,0,0,0,0,0,0,0,1,1
39454,23941382,Immortals,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12601,10433895,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0
11506,6030583,Sugar Hill,1,1,0,0,0,1,0,0,1,0,0,0,0,0
12408,26619038,Point Blank,1,1,0,0,0,1,1,0,0,0,0,0,1,0
8019,17974588,Crows ZERO,1,1,0,0,0,0,0,0,0,0,0,0,1,1
28568,12199287,Target,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17172,16205281,Brenda Starr,1,1,1,0,1,0,0,0,0,0,0,0,0,0
17922,725984,Dick Tracy,1,1,0,0,0,1,0,0,0,0,1,0,1,0
26932,578001,Romancing the Stone,1,1,1,0,1,0,0,0,0,0,1,0,0,0
35966,1954206,Yellowbeard,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3411,10709972,Kill Buljo,1,1,0,0,1,0,0,0,0,0,0,0,0,1
5696,2184642,Into the Blue,1,1,1,0,0,1,0,0,0,0,0,0,1,0
20147,1329088,1941,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11511,52371,Titanic,0,1,0,0,0,0,1,0,0,0,1,0,0,0
17131,8536802,Sniper 3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
20243,12714295,The Last Legion,1,1,1,0,0,0,0,0,0,0,0,0,1,0
10126,9058143,Top Dog,1,1,0,0,1,1,0,0,0,0,0,0,1,0
29778,525292,Hidalgo,0,1,1,0,0,0,1,0,0,0,0,0,0,0
16846,1071647,Something Wild,1,1,0,0,1,1,1,0,0,1,1,0,0,0
38116,2603838,From Beijing With Love,1,1,0,0,1,0,0,0,0,0,0,0,0,1
13273,5096585,The Poseidon Adventure,1,1,1,0,0,0,0,0,0,0,0,0,1,0
17615,7109992,Jack London,1,1,1,1,0,0,1,0,0,1,0,0,0,0
25978,3320756,G.I. Joe: Valor vs. Venom,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36745,62084,The Adventures of Robin Hood,1,1,1,0,0,0,1,0,0,0,1,0,0,0
3264,1011468,We Were Soldiers,1,1,0,0,0,0,1,0,0,0,0,0,0,0
37816,6331676,From Noon Till Three,0,1,0,0,1,0,1,0,0,0,1,0,0,0
31218,9835,Escape from New York,1,1,0,0,0,1,0,0,0,1,0,0,1,0
4418,1605299,The Invisible Man,1,1,0,1,0,0,0,0,1,0,0,0,1,0
7840,295757,Mystery Men,1,1,0,0,1,0,0,0,0,1,0,0,0,0
24910,5235481,The Phantom,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6549,23362921,Summer Love,1,1,0,0,0,0,0,0,0,0,0,0,1,1
39989,2991530,Last Man Standing,1,1,0,0,0,1,1,0,0,0,0,0,1,0
40238,1188721,The Fighting Seabees,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8252,3778613,From Dusk Till Dawn 3: The Hangman's Daughter,1,1,0,0,0,0,0,0,1,0,0,0,1,0
26168,18737084,Heroic Duo,1,1,0,0,0,0,0,0,0,0,0,0,1,1
30958,67442,Exit Wounds,1,1,0,0,0,1,0,0,0,0,0,0,1,0
11609,29381759,The Last Circus,0,1,0,0,1,0,1,0,1,1,0,0,0,1
13710,8281847,The Last Valley,0,1,1,0,0,0,1,0,0,1,0,0,0,0
36360,17120757,One Tough Cop,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4134,22044760,Centurion,1,1,1,0,0,1,1,0,0,0,0,0,1,0
32343,1882179,The Chronicles of Narnia: Prince Caspian,0,1,1,0,0,0,0,1,0,0,0,0,0,0
13029,7055037,Fukkatsu no hi,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29870,2071706,Robin and Marian,1,1,1,0,0,0,1,0,0,0,1,0,0,0
9249,19081314,Arn - The Kingdom at Road's End,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7051,2371912,Jesse James,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31767,1799456,Stark Raving Mad,1,1,0,0,1,1,0,0,0,0,0,0,0,0
19045,16593308,American Cousins,1,1,0,0,1,1,1,1,0,0,0,0,0,0
36729,1747692,Mission Kashmir,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4956,187616,The Final Countdown,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17494,2022113,The Sea Wolves,1,1,1,0,0,0,1,0,0,0,0,0,1,0
30818,23316260,Missionary Man,1,1,0,0,0,0,0,0,0,0,0,0,1,0
10473,28358401,The Code Conspiracy,1,1,0,0,0,0,0,0,0,0,0,0,1,0
29367,1865502,Wrongfully Accused,1,1,0,0,1,0,0,0,0,0,0,0,0,0
39448,3190252,Public Enemy,1,1,0,0,0,1,1,0,0,0,0,0,0,1
123,21737016,Eagle's Wing,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38062,6533368,Garv: Pride and Honour,1,1,0,0,0,0,1,0,0,0,0,0,0,1
39380,16182808,Firestarter,1,1,0,0,0,0,0,0,1,0,0,0,1,0
13717,30009835,Underworld: Awakening,1,1,0,0,0,0,0,0,1,0,0,0,1,0
10885,2337370,The Specialist,1,1,0,0,0,1,0,0,0,0,0,0,1,0
9282,68501,McCabe & Mrs. Miller,0,1,1,0,0,0,1,0,0,0,0,0,0,0
32258,27748210,Danger Route,1,1,0,0,0,0,1,0,0,0,0,0,1,0
41529,25394470,Pokémon: Zoroark: Master of Illusions,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8593,1523484,Sahara,0,1,1,0,0,0,1,0,0,1,1,0,0,0
1733,18865496,The Outsider,0,1,0,0,0,0,1,0,0,0,1,0,0,0
39716,8109596,No Name on the Bullet,1,1,0,0,0,1,0,0,0,0,0,0,1,0
17689,24399511,A Yank in Libya,1,1,0,0,0,0,1,0,0,0,1,0,0,0
24967,25214913,Born to Raise Hell,1,1,0,0,0,0,0,0,0,0,0,0,1,0
19255,12319656,Paint Your Wagon,0,1,0,0,1,0,1,0,0,0,0,0,0,0
28124,10590520,Twins Mission,1,1,0,0,0,0,0,0,0,0,0,0,0,1
32217,675574,Rat Race,1,1,1,0,1,0,0,0,0,0,0,0,0,0
21528,2674286,Kuffs,1,1,0,0,1,1,0,0,0,0,0,0,0,0
42188,25011340,Dot.Kill,1,1,0,0,0,0,0,0,0,0,0,0,1,0
33316,1252250,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",1,1,0,0,0,0,0,0,0,0,0,0,0,1
11637,21810192,Salt,1,1,0,0,0,1,0,0,0,0,0,0,1,0
24427,6339198,Hot Boyz,1,1,0,0,0,1,1,0,0,1,0,0,1,0
22559,8851830,Blood Alley,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2546,2557050,Silver Lode,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16357,4179782,Ricochet,1,1,0,0,0,1,1,0,0,0,0,0,1,0
9703,9975140,D.E.B.S.,1,1,0,0,1,0,0,0,0,1,1,1,0,0
26235,27396469,Race for the Yankee Zephyr,1,1,1,0,0,0,1,0,0,0,0,0,1,1
1677,8291759,Lost,1,1,0,0,0,0,0,0,0,0,0,0,1,0
27569,12469751,Scorcher,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38450,27057795,Goyokin,1,1,0,0,0,0,0,0,0,0,0,0,0,1
32632,3881551,Aces Go Places 2,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32627,2150615,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1,1,0,0,1,0,0,1,0,1,0,0,0,0
6218,1059280,Superman II,1,1,1,0,0,0,0,1,0,0,0,0,0,0
14039,23566188,Golgo 13: The Professional,1,1,0,0,0,0,1,0,0,0,0,0,1,1
35399,21219881,The Da Vinci Treasure,1,1,0,0,0,0,1,0,0,1,0,0,1,0
15834,24491418,Double Bang,1,1,0,0,0,1,0,0,0,0,0,0,1,0
17152,13713239,Robin Hood,1,1,1,0,0,0,1,0,0,0,0,0,0,0
12327,21436715,Walking the Edge,1,1,0,0,0,1,0,0,0,0,0,0,0,0
39567,2974485,Guns at Batasi,0,1,1,0,0,0,1,0,0,0,0,0,0,0
40816,811849,Once a Thief,0,1,0,0,0,1,0,0,0,0,0,0,1,1
27143,161882,Cat Ballou,0,1,0,0,1,0,1,0,0,0,0,0,0,0
22351,25526651,Casablanca Express,1,1,0,0,0,0,1,0,0,0,0,0,0,1
30025,705984,Magnum Force,1,1,0,0,0,1,0,0,0,0,0,0,1,0
25736,33179804,Turbulence 3: Heavy Metal,1,1,0,0,0,0,0,0,0,0,0,0,1,0
9332,1343178,The Alamo,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9742,4966348,The Snow Walker,0,1,1,0,0,0,1,0,0,1,0,0,0,0
17946,1844854,The Day of the Dolphin,1,1,0,0,0,0,1,0,0,0,0,0,1,0
28735,955409,The Taking of Pelham One Two Three,1,1,0,0,0,1,0,0,0,0,0,0,1,0
39529,690042,The Long Kiss Goodnight,1,1,0,0,0,1,1,0,0,0,0,0,1,0
41654,1193390,The Order,1,1,1,0,1,1,1,0,0,0,0,0,1,0
31559,30233888,Almighty Thor,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33831,4556874,Kabul Express,0,1,0,0,1,0,1,0,0,0,0,0,0,1
36921,1425444,So Close,1,1,1,0,1,1,1,0,0,0,0,0,0,1
10610,983044,Mortal Kombat,1,1,1,0,0,0,0,0,0,0,0,0,1,0
16570,12789158,Lonely Street,1,1,0,0,1,1,1,0,0,1,0,0,1,0
8482,19473036,The Minion,1,1,0,0,0,0,0,0,1,0,0,0,1,0
29988,27997159,Land Raiders,1,1,0,0,0,1,1,0,0,0,1,0,1,0
26127,3730804,Breaker! Breaker!,1,1,0,0,0,0,0,0,0,0,0,0,1,0
35408,11137278,Black Mask 2: City of Masks,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10471,649120,Cutthroat Island,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11733,584713,Showdown in Little Tokyo,1,1,0,0,1,1,1,0,0,0,0,0,1,0
4469,6149341,Behind Enemy Lines: Axis of Evil,1,1,0,0,0,0,0,0,0,0,0,0,1,0
16755,9685347,Zero to Sixty,1,1,0,0,1,0,0,0,0,0,0,0,0,0
16649,1246278,Batman & Mr. Freeze: SubZero,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4354,31136582,The Doll Squad,1,1,0,0,0,1,0,0,0,0,0,0,1,0
26103,826441,Death Wish II,1,1,0,0,0,1,0,0,0,0,0,0,1,0
27500,1134155,The Misfits,0,1,0,1,1,0,1,0,0,0,1,0,0,0
3803,5696226,The Water Margin,1,1,0,0,0,0,1,0,0,0,0,0,0,1
28567,4726,Batman,1,1,0,0,0,1,1,0,0,0,0,0,1,0
4925,5638447,The Hitman,1,1,0,0,0,1,0,0,0,0,0,0,1,0
34195,61484,The Lives of a Bengal Lancer,1,1,1,1,0,0,1,0,0,0,0,0,0,0
26068,8827343,"OSS 117: Cairo, Nest of Spies",0,1,0,0,1,0,0,0,0,0,0,0,1,1
36831,1607540,Moon Child,1,1,0,0,0,0,0,0,1,0,0,0,1,1
15596,25854460,Red,1,1,0,0,1,1,0,0,0,0,0,0,1,0
39173,7577684,Extreme Limits,1,1,1,0,0,0,0,0,0,0,0,0,1,0
29637,6274712,The Black Swan,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9237,1095555,Kung Pow! Enter the Fist,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33513,6446995,The Whole Nine Yards,1,1,1,0,1,1,1,0,0,0,0,0,0,0
10846,2428475,1942: A Love Story,0,1,0,0,0,0,1,0,0,0,1,0,0,1
14921,17532991,Blue Tiger,1,1,0,0,0,0,0,0,0,0,0,0,1,1
36820,10133485,The Day the Sky Exploded,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32847,15908338,Ab Tak Chhappan,0,1,0,0,0,1,1,0,0,0,0,0,0,1
135,10705531,On the Beach,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9556,3361465,The Flame and the Arrow,1,1,1,0,0,0,1,0,0,0,0,0,0,0
13828,32842508,Park Avenue Logger,1,1,1,0,0,1,0,0,0,0,0,0,0,0
14426,17595071,Company Man,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31339,29728646,Disaster Zone: Volcano in New York,1,1,0,0,0,0,0,0,0,0,0,0,1,0
13131,23690998,The Carson City Kid,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3092,3238135,House of the Dead,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1430,2476317,French Connection II,1,1,0,0,0,1,0,0,0,0,0,0,1,0
20706,19094684,The Boss,1,1,0,0,0,0,0,0,0,0,0,0,1,1
37910,1689394,Pirates of the Caribbean: At World's End,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8666,1617626,Clear and Present Danger,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4859,25737142,Killers,1,1,0,0,1,0,0,0,0,0,1,0,1,0
22909,30528116,Trick Baby,1,1,0,0,0,1,1,0,0,0,0,0,0,0
29052,12289886,The Mountain,1,1,1,0,0,0,1,0,0,0,0,0,0,0
31192,965432,The Bridge at Remagen,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26798,13259400,Cutaway,1,1,0,0,0,1,0,0,0,1,0,0,1,0
3502,26953347,God Forgives... I Don't!,1,1,0,0,0,0,0,0,0,0,0,0,0,1
39376,19149206,Exit Speed,1,1,0,0,0,0,0,0,0,0,0,0,1,0
36817,2435343,Five Deadly Venoms,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3008,15478024,The Painted Hills,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3844,4926508,Vengeance Valley,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14059,1089042,Robin Hood,1,1,0,1,0,0,1,0,0,1,1,0,0,0
1515,26138411,Prey,1,1,0,0,0,0,0,0,1,0,0,0,1,0
7883,410939,Ulzana's Raid,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10640,1839695,Darkman,1,1,0,0,0,1,0,0,1,0,0,0,1,0
28453,2457899,Kaala Patthar,1,1,0,0,0,0,1,0,0,0,0,0,1,1
5997,1855172,Pocket Money,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31418,3648503,Death Wish 3,1,1,0,0,0,1,0,0,0,0,0,0,1,0
36121,5628441,Snake Eater,1,1,0,0,0,1,0,0,0,0,0,0,1,0
8987,11369741,Last Stand at Saber River,1,1,0,0,0,0,1,0,0,0,0,0,0,0
25988,5699054,Hard Luck,1,1,0,0,0,1,1,0,0,0,0,0,1,0
22688,3866200,The Guyver,1,1,1,0,1,0,0,0,1,0,0,0,0,0
25034,12719760,"A Girl, Three Guys, and a Gun",1,1,0,0,1,0,0,0,0,1,0,0,0,0
37988,23821597,Cat Chaser,1,1,0,0,0,1,1,0,0,1,0,0,1,0
16494,8641297,Ice Station Zebra,1,1,0,0,0,0,1,0,0,0,0,0,1,0
36630,35545950,Yoroi: The Samurai Zombie,1,1,0,0,0,0,0,0,1,0,0,0,0,1
20665,193847,"Heaven Knows, Mr. Allison",1,1,0,0,0,0,1,0,0,0,1,0,0,0
5705,2667958,Deep Rising,1,1,0,0,0,0,0,0,1,0,0,0,0,0
17624,949958,Come Drink with Me,1,1,0,0,0,0,0,0,0,0,0,0,0,1
13414,18392617,Full Eclipse,1,1,0,0,0,0,0,0,1,0,0,0,1,0
41348,4152250,Band of the Hand,1,1,0,0,0,1,1,0,0,0,0,0,1,0
36590,1666594,Billy Budd,1,1,1,0,0,0,1,0,0,0,0,0,0,0
10675,3153023,Beverly Hills Ninja,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20797,859101,Boris and Natasha: The Movie,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24937,673599,Men in Black II,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37146,8280078,Paper Soldiers,1,1,0,0,1,1,0,0,0,1,0,0,0,0
34850,18710214,Legend of Dinosaurs & Monster Birds,1,1,0,0,0,0,0,0,1,0,0,0,1,1
763,3511253,Police Academy 3: Back in Training,1,1,0,0,1,1,0,0,0,0,0,0,0,0
17218,23278047,Jaago,0,1,0,0,0,0,1,0,0,0,0,0,0,1
44,27556929,Deadly Voyage,1,1,0,0,0,0,1,0,1,0,0,0,1,0
38878,21711628,Fight Night,1,1,0,0,0,0,0,0,0,0,0,0,1,0
9422,27863458,Killing Car,0,1,0,0,0,0,0,0,0,0,0,0,1,1
39396,25456956,Director,1,1,0,0,0,1,1,0,0,0,0,0,1,0
30800,1273747,Six-String Samurai,1,1,0,0,1,0,0,0,0,1,0,0,0,0
37221,7398707,Breaking News,1,1,0,0,0,1,1,0,0,0,0,0,0,1
24707,2862407,Double Team,1,1,0,0,0,0,0,0,0,0,0,0,1,0
21040,16661239,The Girl on a Motorcycle,1,1,0,0,0,0,1,0,0,1,0,0,1,1
37939,2435668,Driven,1,1,0,0,0,0,1,0,0,0,0,0,1,0
13802,24789475,Steele Justice,1,1,0,0,0,1,1,0,0,0,0,0,1,0
22041,701781,Rob Roy,1,1,0,0,0,0,1,0,0,0,1,0,0,0
25377,1331395,The Adventures of Pluto Nash,1,1,1,0,1,0,0,0,0,0,0,0,0,0
16381,2982688,X-Men Origins: Wolverine,1,1,0,0,0,0,0,0,0,0,0,0,1,0
37331,3725503,Zebraman,1,1,0,0,1,0,0,0,0,0,0,0,0,1
40293,9535585,Real Men,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28131,2967126,The Appaloosa,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1157,4825726,Rosario Tijeras,0,1,0,0,0,1,0,0,0,0,0,0,1,1
11003,317647,Tomorrow Never Dies,1,1,0,0,0,1,0,0,0,0,0,0,1,0
21250,3215125,Hobgoblins,1,1,0,0,1,0,0,0,1,0,0,0,1,0
14486,6309072,Robin Hood,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18389,19440655,Pentathlon,1,1,0,0,0,0,0,0,0,0,0,0,1,0
25125,5871230,Tagore,0,1,0,0,0,0,1,0,0,0,0,0,0,1
17928,30698901,Griff the Invisible,1,1,0,0,1,0,1,0,0,1,1,0,0,1
33706,24230763,United Six,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10024,572255,Walking Tall,1,1,0,0,0,1,1,0,0,0,0,0,1,0
14358,34805876,Pusher,1,1,0,0,0,1,1,0,0,0,0,0,1,1
38942,1087247,The Mark of Zorro,1,1,1,0,0,0,1,0,0,0,1,0,0,0
31801,1933551,Gettin' Square,1,1,0,0,1,1,1,0,0,0,0,0,0,1
9631,1686031,Unleashed,1,1,0,0,0,1,1,0,0,0,0,0,1,0
32428,12932124,Across the Great Divide,0,1,0,0,0,0,1,1,0,0,0,0,0,0
17346,25354309,Direct Hit,1,1,0,0,0,0,0,0,0,0,0,0,1,0
31981,8928586,Superman: Doomsday,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18002,2549113,Virginia City,1,1,0,1,0,0,0,0,0,0,0,0,0,0
20276,15968423,Transporter 3,1,1,1,0,0,1,0,0,0,0,0,0,1,0
9406,4697464,Mad Dog Time,1,1,0,0,1,1,0,0,0,0,0,0,0,0
952,2349235,Sehar,0,1,0,0,0,0,1,0,0,0,0,0,1,1
8838,12034233,Deathstalker 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
38977,2889618,Green Fish,0,1,0,0,0,1,0,0,0,0,0,0,1,1
21947,21860588,Paan Singh Tomar,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1942,2165760,The Far Country,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34909,6613804,Bloodfist III: Forced to Fight,1,1,0,0,0,1,0,0,0,1,0,0,0,0
708,15115743,Psy,0,1,0,0,0,1,1,0,0,0,0,0,1,1
14620,21291315,Comanche Station,1,1,0,0,0,0,1,0,0,0,0,0,0,0
34017,3030263,Live Wire,1,1,0,0,0,0,1,0,0,0,0,0,1,0
36910,8586619,Death Proof,1,1,0,0,0,1,0,0,1,1,0,0,1,0
26640,9231313,Desperate Journey,1,1,0,1,0,0,1,0,0,0,0,0,0,0
34523,6407830,Bloodfist,1,1,0,0,0,0,0,0,0,1,0,0,0,0
37536,2926668,DOA: Dead or Alive,1,1,1,0,0,0,0,0,0,0,0,0,1,0
30655,16286493,Born to Kill,1,1,0,0,0,0,0,0,0,0,0,0,1,1
24309,6124288,Dragon Tiger Gate,1,1,0,0,0,0,0,0,0,0,0,0,1,1
3389,1412408,Slap Shot,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24759,4189858,The River Wild,1,1,1,0,0,1,0,0,0,0,0,0,1,0
21553,65669,A Knight's Tale,1,1,1,0,1,0,1,0,0,0,0,0,0,0
34786,559847,Con Air,1,1,0,0,0,1,0,0,0,0,0,0,1,0
24663,9381820,Samurai,1,1,1,0,1,1,0,0,0,0,0,0,0,0
15429,4186543,Boom,0,1,0,0,0,1,1,0,0,0,0,0,0,1
11145,1471253,McLintock!,0,1,0,0,1,0,0,0,0,0,1,0,0,0
21524,17114714,A New Wave,1,1,0,0,1,1,0,0,0,1,0,0,0,0
20374,31476952,Street Kings: Motor City,1,1,0,0,0,1,1,0,0,0,0,0,1,0
16008,2634920,Forbidden City Cop,1,1,0,0,1,0,1,0,0,0,0,0,0,1
14997,10744766,Asambhav,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10540,633411,The Avengers,1,1,1,0,1,0,0,0,0,0,0,0,1,0
5800,5250079,Farz,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29830,3136201,Lion of the Desert,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24290,23428014,Slaughter,1,1,0,0,0,1,1,0,1,0,0,0,1,0
17264,14628378,The Trail of the Lonesome Pine,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41312,26726831,Run for Cover,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22530,6629405,Stray Dog: Kerberos Panzer Cops,1,1,0,0,0,0,1,0,0,0,0,0,1,1
24595,21606370,Botany Bay,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1801,314406,Bring Me the Head of Alfredo Garcia,1,1,1,0,1,1,1,0,0,0,0,0,1,0
10272,14344031,1971,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16560,5403512,Flyboys,1,1,1,0,0,0,1,0,0,0,1,0,0,0
5288,26742874,Gincho Wataridori,1,1,0,0,0,0,0,0,0,0,0,0,1,1
37627,1529108,Deterrence,1,1,0,0,0,0,1,0,0,0,0,0,1,0
27847,12466332,A Prayer for the Dying,1,1,0,0,0,1,1,0,0,1,0,0,1,0
32739,2853589,Fight For Your Life,1,1,0,0,0,0,0,0,0,1,0,0,1,0
34446,3097826,The Jack Bull,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10683,1936710,Comic Book: The Movie,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3990,14322994,Black Samurai,1,1,0,0,0,1,0,0,0,0,0,0,0,0
38266,1575809,I'm Gonna Git You Sucka,1,1,0,0,1,0,0,0,0,0,0,0,0,0
510,5080311,The Badlanders,1,1,0,0,0,1,0,0,0,0,0,0,0,0
13187,4890336,Klatretøsen,0,1,1,0,0,1,0,0,0,0,0,0,0,1
384,5884079,Bangkok Dangerous,1,1,0,0,0,1,0,0,0,0,0,0,1,0
31038,6554432,Yellow Sky,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20245,5537826,Kamen Rider the First,1,1,0,0,0,0,0,0,0,0,0,0,1,1
15007,6085720,Bloodsport 3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
9986,27989945,Swarmed,1,1,0,0,0,0,0,0,1,0,0,0,1,0
23666,12098561,Busting,1,1,0,0,1,1,1,0,0,0,0,0,0,0
27538,17705805,In Pursuit of Honor,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36773,4844617,City Hunter,1,1,0,0,1,0,0,0,0,0,1,0,0,1
31888,73412,North by Northwest,1,1,1,0,0,0,1,0,0,0,1,0,1,0
39133,5533519,The Crocodile Hunter: Collision Course,1,1,1,0,1,0,0,1,0,0,0,0,0,1
23530,3979884,Valley of the Wolves: Iraq,1,1,0,0,0,0,1,0,0,0,0,0,0,0
30191,515151,The Ghost and the Darkness,1,1,1,0,0,0,1,0,1,0,0,0,1,0
20050,3383318,The Foreigner,1,1,0,0,0,0,0,0,0,0,0,0,1,0
18076,3441475,X-15,1,1,1,0,0,0,1,0,0,0,0,0,0,0
38573,18437254,Death Toll,1,1,0,0,0,1,1,0,0,0,0,0,1,0
20288,16001951,Crossfire Trail,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6577,209549,Point of No Return,1,1,0,0,0,1,1,0,0,0,1,0,1,0
39751,3499096,Patriot Games,1,1,0,0,0,1,1,0,0,0,0,0,1,0
